day,time,src,dst,relation
0.0,0.0,456,468,2
0.0,0.0,456,450,2
0.0,0.0,456,467,2
0.0,0.0,456,483,2
0.0,0.0,456,482,2
0.0,0.0,456,481,2
0.0,0.0,456,480,2
0.0,0.0,456,479,2
0.0,0.0,456,478,2
0.0,0.0,456,477,2
0.0,0.0,456,476,2
0.0,0.0,456,475,2
0.0,0.0,456,474,2
0.0,0.0,456,472,2
0.0,0.0,456,471,2
0.0,0.0,456,470,2
0.0,0.0,456,450,1
0.0,0.0,456,450,1
0.0,0.0,456,450,1
0.0,0.0,456,450,1
0.0,0.0,456,450,1
0.0,0.0,456,450,1
0.0,0.0,456,450,1
0.0,0.0,457,450,1
0.0,0.0,457,450,1
0.0,0.0,457,450,1
0.0,0.0,457,450,1
0.0,0.0,457,450,1
0.0,0.0,457,450,1
0.0,0.0,457,450,1
0.0,0.0,458,450,1
0.0,0.0,458,450,1
0.0,0.0,458,450,1
0.0,0.0,458,450,1
0.0,0.0,458,450,1
0.0,0.0,458,450,1
0.0,0.0,459,450,1
0.0,0.0,459,450,1
0.0,0.0,459,450,1
0.0,0.0,459,450,1
0.0,0.0,459,450,1
0.0,0.0,459,450,1
0.0,0.0,459,450,1
373.0,77584000.0,459,459,4
374.0,18034000.0,459,459,5
374.0,39634000.0,459,459,5
0.0,0.0,460,450,1
0.0,0.0,460,450,1
0.0,0.0,460,450,1
349.0,0.0,461,469,5
305.0,0.0,461,461,5
0.0,0.0,469,461,2
0.0,0.0,469,484,2
0.0,0.0,469,489,2
0.0,0.0,469,488,2
0.0,0.0,469,495,2
0.0,0.0,469,494,2
0.0,0.0,469,493,2
0.0,0.0,469,492,2
0.0,0.0,469,491,2
0.0,0.0,469,490,2
0.0,0.0,469,461,1
0.0,0.0,469,461,1
0.0,0.0,469,461,1
349.0,37605000.0,469,461,4
371.0,53362000.0,469,469,4
0.0,0.0,473,471,1
0.0,0.0,473,471,1
291.0,0.0,483,468,5
0.0,0.0,485,480,1
0.0,0.0,485,480,1
0.0,0.0,485,480,1
0.0,0.0,485,480,1
0.0,0.0,486,480,1
0.0,0.0,486,480,1
0.0,0.0,487,480,1
326.0,280000.0,487,487,4
0.0,0.0,493,499,2
0.0,0.0,493,498,2
0.0,0.0,493,490,2
0.0,0.0,493,504,2
0.0,0.0,493,505,2
0.0,0.0,493,503,2
0.0,0.0,493,502,2
0.0,0.0,493,501,2
0.0,0.0,493,506,2
0.0,0.0,493,509,2
0.0,0.0,493,507,2
0.0,0.0,493,508,2
0.0,0.0,493,510,2
0.0,0.0,493,492,2
0.0,0.0,493,511,2
334.0,54416000.0,494,494,4
334.0,54498000.0,494,494,4
334.0,54431000.0,494,494,4
299.0,62631000.0,495,495,4
300.0,64106000.0,495,495,4
304.0,62658000.0,495,495,4
234.0,0.0,495,495,5
0.0,0.0,496,495,1
0.0,0.0,496,495,1
0.0,0.0,496,495,1
0.0,0.0,497,493,1
0.0,0.0,497,493,1
0.0,0.0,497,493,1
0.0,0.0,500,493,1
0.0,0.0,500,493,1
361.0,42786000.0,506,506,4
371.0,80394000.0,506,506,4
370.0,167000.0,506,506,4
367.0,68092000.0,506,506,4
366.0,34935000.0,506,506,4
365.0,51991000.0,506,506,4
365.0,39916000.0,506,506,4
364.0,40830000.0,506,506,4
363.0,37761000.0,506,506,4
362.0,79680000.0,506,506,4
360.0,39727000.0,506,506,4
359.0,44519000.0,506,506,4
358.0,64184000.0,506,506,4
358.0,41073000.0,506,506,4
261.0,0.0,506,506,5
261.0,0.0,506,506,5
261.0,0.0,506,506,5
0.0,0.0,508,517,2
0.0,0.0,508,516,2
0.0,0.0,508,515,2
0.0,0.0,508,514,2
267.0,78824000.0,510,510,4
267.0,78753000.0,510,510,4
284.0,20387000.0,510,510,4
0.0,0.0,512,508,1
0.0,0.0,512,508,1
0.0,0.0,512,508,1
0.0,0.0,512,508,1
0.0,0.0,513,508,1
0.0,0.0,513,508,1
0.0,0.0,513,508,1
0.0,0.0,513,508,1
363.0,48889000.0,514,514,4
365.0,82085000.0,514,514,4
0.0,0.0,515,522,2
0.0,0.0,515,521,2
0.0,0.0,515,520,2
0.0,0.0,515,519,2
0.0,0.0,515,524,2
0.0,0.0,515,523,2
0.0,0.0,515,527,2
0.0,0.0,515,525,2
0.0,0.0,515,526,2
0.0,0.0,515,529,2
0.0,0.0,515,528,2
0.0,0.0,518,508,1
0.0,0.0,518,508,1
0.0,0.0,518,508,1
356.0,73302000.0,525,575,3
0.0,0.0,526,542,2
0.0,0.0,526,540,2
0.0,0.0,526,541,2
0.0,0.0,526,539,2
0.0,0.0,526,538,2
0.0,0.0,526,536,2
0.0,0.0,526,537,2
0.0,0.0,526,534,2
0.0,0.0,526,535,2
0.0,0.0,526,533,2
0.0,0.0,526,531,2
0.0,0.0,526,532,2
0.0,0.0,526,515,2
0.0,0.0,530,526,2
0.0,0.0,530,526,1
0.0,0.0,530,526,1
0.0,0.0,530,526,1
0.0,0.0,530,526,1
0.0,0.0,530,526,1
369.0,54406000.0,538,704,4
271.0,0.0,541,721,5
0.0,0.0,543,526,2
0.0,0.0,543,550,2
0.0,0.0,543,549,2
0.0,0.0,543,548,2
0.0,0.0,543,551,2
0.0,0.0,543,526,1
0.0,0.0,543,526,1
0.0,0.0,543,526,1
0.0,0.0,543,550,1
0.0,0.0,543,550,1
0.0,0.0,543,550,1
0.0,0.0,543,550,1
0.0,0.0,544,530,1
0.0,0.0,544,530,1
-1536.0,78053000.0,544,544,4
0.0,0.0,545,526,2
0.0,0.0,545,547,2
0.0,0.0,545,526,1
0.0,0.0,545,526,1
0.0,0.0,546,545,1
0.0,0.0,546,545,1
0.0,0.0,550,558,2
0.0,0.0,550,557,2
0.0,0.0,550,556,2
0.0,0.0,550,555,2
0.0,0.0,550,554,2
0.0,0.0,550,553,2
354.0,57775000.0,551,551,4
355.0,4426000.0,551,551,4
357.0,43506000.0,551,551,4
354.0,57902000.0,551,551,4
0.0,0.0,552,550,1
0.0,0.0,552,550,1
0.0,0.0,552,550,1
0.0,0.0,552,550,1
0.0,0.0,555,561,2
0.0,0.0,555,550,2
0.0,0.0,555,564,2
0.0,0.0,555,563,2
368.0,44345000.0,555,561,4
370.0,0.0,555,565,5
274.0,0.0,555,568,5
0.0,0.0,559,550,1
0.0,0.0,559,550,1
0.0,0.0,559,550,1
0.0,0.0,560,550,1
0.0,0.0,560,550,1
368.0,0.0,561,555,5
0.0,0.0,562,574,2
0.0,0.0,562,573,2
0.0,0.0,562,572,2
0.0,0.0,562,571,2
0.0,0.0,562,570,2
0.0,0.0,562,568,2
0.0,0.0,562,569,2
0.0,0.0,562,567,2
0.0,0.0,562,555,2
0.0,0.0,562,575,2
0.0,0.0,562,508,2
0.0,0.0,562,577,2
0.0,0.0,562,576,2
0.0,0.0,562,591,2
0.0,0.0,562,589,2
0.0,0.0,562,590,2
0.0,0.0,562,588,2
0.0,0.0,562,587,2
0.0,0.0,562,586,2
0.0,0.0,562,585,2
0.0,0.0,562,584,2
0.0,0.0,562,583,2
0.0,0.0,562,581,2
0.0,0.0,562,582,2
0.0,0.0,562,579,2
0.0,0.0,562,580,2
0.0,0.0,562,522,2
0.0,0.0,562,578,2
0.0,0.0,562,555,1
0.0,0.0,562,555,1
0.0,0.0,562,555,1
0.0,0.0,565,555,1
0.0,0.0,565,555,1
0.0,0.0,566,562,1
0.0,0.0,566,562,1
306.0,0.0,567,567,5
272.0,42716000.0,574,541,3
364.0,82591000.0,577,577,4
364.0,84015000.0,577,577,4
0.0,0.0,587,600,2
0.0,0.0,587,599,2
0.0,0.0,587,603,2
373.0,84844000.0,587,587,4
0.0,0.0,588,535,2
0.0,0.0,592,588,1
0.0,0.0,592,588,1
0.0,0.0,592,588,1
0.0,0.0,592,588,1
0.0,0.0,592,588,1
0.0,0.0,592,588,1
0.0,0.0,592,588,1
0.0,0.0,593,588,1
0.0,0.0,593,588,1
0.0,0.0,593,588,1
0.0,0.0,593,588,1
0.0,0.0,593,588,1
0.0,0.0,593,588,1
0.0,0.0,593,588,1
0.0,0.0,594,588,1
0.0,0.0,594,588,1
0.0,0.0,594,588,1
0.0,0.0,594,588,1
0.0,0.0,594,588,1
0.0,0.0,594,588,1
0.0,0.0,594,588,1
0.0,0.0,595,588,1
0.0,0.0,595,588,1
0.0,0.0,595,588,1
0.0,0.0,595,588,1
0.0,0.0,595,588,1
0.0,0.0,595,588,1
0.0,0.0,595,588,1
0.0,0.0,596,588,1
0.0,0.0,596,588,1
0.0,0.0,596,588,1
0.0,0.0,596,588,1
0.0,0.0,596,588,1
0.0,0.0,596,588,1
0.0,0.0,596,588,1
0.0,0.0,597,588,1
0.0,0.0,597,588,1
0.0,0.0,597,588,1
0.0,0.0,597,588,1
0.0,0.0,597,588,1
0.0,0.0,597,588,1
0.0,0.0,597,588,1
0.0,0.0,598,587,1
0.0,0.0,598,587,1
0.0,0.0,598,587,1
0.0,0.0,598,587,1
0.0,0.0,598,587,1
0.0,0.0,598,587,1
0.0,0.0,601,588,2
0.0,0.0,601,508,2
0.0,0.0,601,608,2
0.0,0.0,601,607,2
0.0,0.0,601,605,2
0.0,0.0,601,609,2
0.0,0.0,601,588,1
0.0,0.0,601,588,1
0.0,0.0,601,588,1
0.0,0.0,601,588,1
0.0,0.0,601,588,1
0.0,0.0,602,587,1
0.0,0.0,602,587,1
0.0,0.0,602,587,1
0.0,0.0,602,587,1
0.0,0.0,604,588,1
0.0,0.0,604,588,1
0.0,0.0,604,588,1
0.0,0.0,605,525,2
0.0,0.0,605,613,2
0.0,0.0,605,612,2
0.0,0.0,605,611,2
0.0,0.0,605,610,2
0.0,0.0,605,614,2
0.0,0.0,605,618,2
0.0,0.0,605,617,2
0.0,0.0,605,616,2
0.0,0.0,605,615,2
0.0,0.0,605,537,2
368.0,82076000.0,605,508,3
374.0,41178000.0,605,605,4
236.0,73789000.0,605,605,4
236.0,73590000.0,605,605,4
0.0,0.0,606,587,1
0.0,0.0,606,587,1
0.0,0.0,619,623,2
0.0,0.0,619,622,2
0.0,0.0,619,621,2
0.0,0.0,619,620,2
0.0,0.0,619,605,2
0.0,0.0,619,624,2
0.0,0.0,619,628,2
0.0,0.0,619,627,2
0.0,0.0,619,626,2
0.0,0.0,619,625,2
0.0,0.0,619,605,1
0.0,0.0,619,605,1
0.0,0.0,619,605,1
0.0,0.0,619,628,1
0.0,0.0,619,628,1
367.0,79224000.0,619,619,4
0.0,0.0,628,634,2
0.0,0.0,628,633,2
0.0,0.0,628,632,2
0.0,0.0,628,631,2
0.0,0.0,628,630,2
0.0,0.0,628,629,2
373.0,53296000.0,628,628,4
374.0,7234000.0,628,643,5
373.0,51360000.0,628,637,5
316.0,867000.0,631,366,3
326.0,0.0,633,647,5
0.0,0.0,635,628,1
0.0,0.0,635,628,1
0.0,0.0,636,628,1
0.0,0.0,636,628,1
0.0,0.0,637,628,1
0.0,0.0,637,628,1
373.0,51891000.0,637,628,3
0.0,0.0,638,628,1
0.0,0.0,638,628,1
0.0,0.0,639,628,1
0.0,0.0,639,628,1
0.0,0.0,640,628,1
0.0,0.0,640,628,1
0.0,0.0,641,628,1
0.0,0.0,641,628,1
0.0,0.0,642,628,1
0.0,0.0,642,628,1
0.0,0.0,643,628,1
0.0,0.0,643,628,1
0.0,0.0,644,628,1
0.0,0.0,644,628,1
0.0,0.0,645,628,1
0.0,0.0,645,628,1
0.0,0.0,646,628,1
0.0,0.0,646,628,1
0.0,0.0,647,628,2
0.0,0.0,647,658,2
0.0,0.0,647,657,2
0.0,0.0,647,656,2
0.0,0.0,647,655,2
0.0,0.0,647,654,2
0.0,0.0,647,653,2
0.0,0.0,647,652,2
0.0,0.0,647,651,2
0.0,0.0,647,650,2
0.0,0.0,647,649,2
0.0,0.0,647,648,2
0.0,0.0,647,629,2
0.0,0.0,647,628,1
0.0,0.0,647,628,1
373.0,75634000.0,649,647,5
0.0,0.0,654,661,2
0.0,0.0,654,660,2
0.0,0.0,654,659,2
0.0,0.0,654,539,2
0.0,0.0,654,664,2
0.0,0.0,654,663,2
0.0,0.0,654,666,2
373.0,71132000.0,654,203,4
0.0,0.0,662,654,1
0.0,0.0,662,654,1
0.0,0.0,662,654,1
0.0,0.0,662,654,1
0.0,0.0,662,654,1
0.0,0.0,664,673,2
0.0,0.0,664,672,2
0.0,0.0,664,671,2
0.0,0.0,664,670,2
0.0,0.0,664,571,2
0.0,0.0,664,669,2
0.0,0.0,664,668,2
0.0,0.0,664,667,2
0.0,0.0,664,674,2
0.0,0.0,664,654,2
0.0,0.0,664,685,2
0.0,0.0,664,684,2
0.0,0.0,664,683,2
0.0,0.0,664,682,2
0.0,0.0,664,681,2
0.0,0.0,664,679,2
0.0,0.0,664,680,2
0.0,0.0,664,678,2
0.0,0.0,664,677,2
0.0,0.0,664,676,2
0.0,0.0,664,535,2
0.0,0.0,664,501,2
0.0,0.0,664,675,2
0.0,0.0,664,505,2
0.0,0.0,664,528,2
0.0,0.0,664,522,2
373.0,72034000.0,664,684,5
0.0,0.0,665,654,1
0.0,0.0,665,654,1
0.0,0.0,665,654,1
368.0,19010000.0,673,508,3
0.0,0.0,674,615,2
0.0,0.0,674,695,2
0.0,0.0,674,693,2
0.0,0.0,674,679,2
0.0,0.0,674,694,2
0.0,0.0,674,692,2
0.0,0.0,674,691,2
0.0,0.0,674,690,2
0.0,0.0,674,689,2
0.0,0.0,674,688,2
0.0,0.0,674,586,2
0.0,0.0,674,696,2
0.0,0.0,674,505,2
0.0,0.0,674,617,2
0.0,0.0,674,702,2
0.0,0.0,674,703,2
0.0,0.0,674,701,2
0.0,0.0,674,700,2
0.0,0.0,674,699,2
0.0,0.0,674,698,2
0.0,0.0,674,697,2
0.0,0.0,674,704,2
0.0,0.0,674,675,2
272.0,31636000.0,674,541,3
373.0,75634000.0,674,585,5
355.0,0.0,678,629,5
374.0,53786000.0,679,664,3
361.0,45110000.0,682,550,3
0.0,0.0,686,674,1
0.0,0.0,686,674,1
0.0,0.0,686,674,1
0.0,0.0,687,674,1
0.0,0.0,687,674,1
323.0,3269000.0,699,699,4
0.0,0.0,705,699,1
0.0,0.0,705,699,1
0.0,0.0,706,699,1
0.0,0.0,706,699,1
0.0,0.0,707,699,1
0.0,0.0,707,699,1
0.0,0.0,708,699,1
0.0,0.0,708,699,1
0.0,0.0,709,699,1
0.0,0.0,709,699,1
0.0,0.0,710,699,2
0.0,0.0,710,722,2
0.0,0.0,710,721,2
0.0,0.0,710,720,2
0.0,0.0,710,719,2
0.0,0.0,710,715,2
0.0,0.0,710,718,2
0.0,0.0,710,717,2
0.0,0.0,710,716,2
0.0,0.0,710,586,2
0.0,0.0,710,568,2
0.0,0.0,710,724,2
0.0,0.0,710,723,2
0.0,0.0,710,725,2
0.0,0.0,710,699,1
0.0,0.0,710,699,1
0.0,0.0,711,699,1
0.0,0.0,711,699,1
0.0,0.0,712,699,1
0.0,0.0,712,699,1
0.0,0.0,713,699,1
0.0,0.0,713,699,1
0.0,0.0,714,699,1
